rcept_no,reprt_code,bsns_year,sj_div,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,ord,currency
20220816001773,11011,2021,SCE,ifrs-full_IncreaseDecreaseThroughChangesInOwnershipInterestsInSubsidiariesThatDoNotResultInLossOfControl,지분법자본변동,자본 [member]|이익잉여금,제 31 기,0,7,KRW
20220816001773,11011,2021,SCE,ifrs-full_IncreaseDecreaseThroughChangesInOwnershipInterestsInSubsidiariesThatDoNotResultInLossOfControl,지분법자본변동,자본 [member]|자본금,제 31 기,0,7,KRW
20220816001773,11011,2021,SCE,ifrs-full_IncreaseDecreaseThroughChangesInOwnershipInterestsInSubsidiariesThatDoNotResultInLossOfControl,지분법자본변동,자본 [member]|지배기업소유주지분,제 31 기,136763000000,7,KRW
20220816001773,11011,2021,SCE,-표준계정코드 미사용-,파생상품평가손익,연결재무제표 [member],제 31 기,152878000000,8,KRW
20220816001773,11011,2021,SCE,-표준계정코드 미사용-,파생상품평가손익,자본 [member]|기타불입자본,제 31 기,0,8,KRW
20220816001773,11011,2021,SCE,-표준계정코드 미사용-,파생상품평가손익,자본 [member]|기타자본항목,제 31 기,-11510000000,8,KRW
20220816001773,11011,2021,SCE,-표준계정코드 미사용-,파생상품평가손익,자본 [member]|비지배지분 [member],제 31 기,164388000000,8,KRW
20220816001773,11011,2021,SCE,-표준계정코드 미사용-,파생상품평가손익,자본 [member]|이익잉여금,제 31 기,0,8,KRW
20220816001773,11011,2021,SCE,-표준계정코드 미사용-,파생상품평가손익,자본 [member]|자본금,제 31 기,0,8,KRW
20220816001773,11011,2021,SCE,-표준계정코드 미사용-,파생상품평가손익,자본 [member]|지배기업소유주지분,제 31 기,-11510000000,8,KRW
20220816001773,11011,2021,SCE,-표준계정코드 미사용-,해외사업환산손익,연결재무제표 [member],제 31 기,1397842000000,9,KRW
20220816001773,11011,2021,SCE,-표준계정코드 미사용-,해외사업환산손익,자본 [member]|기타불입자본,제 31 기,0,9,KRW
20220816001773,11011,2021,SCE,-표준계정코드 미사용-,해외사업환산손익,자본 [member]|기타자본항목,제 31 기,790911000000,9,KRW
20220816001773,11011,2021,SCE,-표준계정코드 미사용-,해외사업환산손익,자본 [member]|비지배지분 [member],제 31 기,606931000000,9,KRW
20220816001773,11011,2021,SCE,-표준계정코드 미사용-,해외사업환산손익,자본 [member]|이익잉여금,제 31 기,0,9,KRW
20220816001773,11011,2021,SCE,-표준계정코드 미사용-,해외사업환산손익,자본 [member]|자본금,제 31 기,0,9,KRW
20220816001773,11011,2021,SCE,-표준계정코드 미사용-,해외사업환산손익,자본 [member]|지배기업소유주지분,제 31 기,790911000000,9,KRW
20220816001773,11011,2021,SCE,ifrs-full_DividendsPaid,배당금지급,연결재무제표 [member],제 31 기,1383180000000,10,KRW
20220816001773,11011,2021,SCE,ifrs-full_DividendsPaid,배당금지급,자본 [member]|기타불입자본,제 31 기,0,10,KRW
20220816001773,11011,2021,SCE,ifrs-full_DividendsPaid,배당금지급,자본 [member]|기타자본항목,제 31 기,0,10,KRW
20220816001773,11011,2021,SCE,ifrs-full_DividendsPaid,배당금지급,자본 [member]|비지배지분 [member],제 31 기,986617000000,10,KRW
20220816001773,11011,2021,SCE,ifrs-full_DividendsPaid,배당금지급,자본 [member]|이익잉여금,제 31 기,396563000000,10,KRW
20220816001773,11011,2021,SCE,ifrs-full_DividendsPaid,배당금지급,자본 [member]|자본금,제 31 기,0,10,KRW
20220816001773,11011,2021,SCE,ifrs-full_DividendsPaid,배당금지급,자본 [member]|지배기업소유주지분,제 31 기,396563000000,10,KRW
20220816001773,11011,2021,SCE,dart_TreasuryShareTransactions,자기주식 거래로 인한 증감,연결재무제표 [member],제 31 기,0,11,KRW
20220816001773,11011,2021,SCE,dart_TreasuryShareTransactions,자기주식 거래로 인한 증감,자본 [member]|기타불입자본,제 31 기,0,11,KRW
20220816001773,11011,2021,SCE,dart_TreasuryShareTransactions,자기주식 거래로 인한 증감,자본 [member]|기타자본항목,제 31 기,0,11,KRW
20220816001773,11011,2021,SCE,dart_TreasuryShareTransactions,자기주식 거래로 인한 증감,자본 [member]|비지배지분 [member],제 31 기,0,11,KRW
20220816001773,11011,2021,SCE,dart_TreasuryShareTransactions,자기주식 거래로 인한 증감,자본 [member]|이익잉여금,제 31 기,0,11,KRW
20220816001773,11011,2021,SCE,dart_TreasuryShareTransactions,자기주식 거래로 인한 증감,자본 [member]|자본금,제 31 기,0,11,KRW
20220816001773,11011,2021,SCE,dart_TreasuryShareTransactions,자기주식 거래로 인한 증감,자본 [member]|지배기업소유주지분,제 31 기,0,11,KRW
20220816001773,11011,2021,SCE,-표준계정코드 미사용-,유상증자,연결재무제표 [member],제 31 기,1004094000000,12,KRW
20220816001773,11011,2021,SCE,-표준계정코드 미사용-,유상증자,자본 [member]|기타불입자본,제 31 기,1003336000000,12,KRW
20220816001773,11011,2021,SCE,-표준계정코드 미사용-,유상증자,자본 [member]|기타자본항목,제 31 기,0,12,KRW
20220816001773,11011,2021,SCE,-표준계정코드 미사용-,유상증자,자본 [member]|비지배지분 [member],제 31 기,0,12,KRW
20220816001773,11011,2021,SCE,-표준계정코드 미사용-,유상증자,자본 [member]|이익잉여금,제 31 기,0,12,KRW
20220816001773,11011,2021,SCE,-표준계정코드 미사용-,유상증자,자본 [member]|자본금,제 31 기,758000000,12,KRW
20220816001773,11011,2021,SCE,-표준계정코드 미사용-,유상증자,자본 [member]|지배기업소유주지분,제 31 기,1004094000000,12,KRW
20220816001773,11011,2021,SCE,dart_OtherTransactions,연결실체내 자본거래,연결재무제표 [member],제 31 기,5382465000000,13,KRW
20220816001773,11011,2021,SCE,dart_OtherTransactions,연결실체내 자본거래,자본 [member]|기타불입자본,제 31 기,186506000000,13,KRW
20220816001773,11011,2021,SCE,dart_OtherTransactions,연결실체내 자본거래,자본 [member]|기타자본항목,제 31 기,0,13,KRW
20220816001773,11011,2021,SCE,dart_OtherTransactions,연결실체내 자본거래,자본 [member]|비지배지분 [member],제 31 기,5195959000000,13,KRW
20220816001773,11011,2021,SCE,dart_OtherTransactions,연결실체내 자본거래,자본 [member]|이익잉여금,제 31 기,0,13,KRW
20220816001773,11011,2021,SCE,dart_OtherTransactions,연결실체내 자본거래,자본 [member]|자본금,제 31 기,0,13,KRW
20220816001773,11011,2021,SCE,dart_OtherTransactions,연결실체내 자본거래,자본 [member]|지배기업소유주지분,제 31 기,186506000000,13,KRW
20220816001773,11011,2021,SCE,dart_ChangesInConsolidatedCompanies,연결범위변동,연결재무제표 [member],제 31 기,6363000000,14,KRW
20220816001773,11011,2021,SCE,dart_ChangesInConsolidatedCompanies,연결범위변동,자본 [member]|기타불입자본,제 31 기,0,14,KRW
20220816001773,11011,2021,SCE,dart_ChangesInConsolidatedCompanies,연결범위변동,자본 [member]|기타자본항목,제 31 기,0,14,KRW
20220816001773,11011,2021,SCE,dart_ChangesInConsolidatedCompanies,연결범위변동,자본 [member]|비지배지분 [member],제 31 기,6363000000,14,KRW
20220816001773,11011,2021,SCE,dart_ChangesInConsolidatedCompanies,연결범위변동,자본 [member]|이익잉여금,제 31 기,0,14,KRW
20220816001773,11011,2021,SCE,dart_ChangesInConsolidatedCompanies,연결범위변동,자본 [member]|자본금,제 31 기,0,14,KRW
20220816001773,11011,2021,SCE,dart_ChangesInConsolidatedCompanies,연결범위변동,자본 [member]|지배기업소유주지분,제 31 기,0,14,KRW
20220816001773,11011,2021,SCE,-표준계정코드 미사용-,기타,연결재무제표 [member],제 31 기,-7632000000,15,KRW
20220816001773,11011,2021,SCE,-표준계정코드 미사용-,기타,자본 [member]|기타불입자본,제 31 기,5308000000,15,KRW
20220816001773,11011,2021,SCE,-표준계정코드 미사용-,기타,자본 [member]|기타자본항목,제 31 기,0,15,KRW
20220816001773,11011,2021,SCE,-표준계정코드 미사용-,기타,자본 [member]|비지배지분 [member],제 31 기,-8466000000,15,KRW
20220816001773,11011,2021,SCE,-표준계정코드 미사용-,기타,자본 [member]|이익잉여금,제 31 기,-4474000000,15,KRW
20220816001773,11011,2021,SCE,-표준계정코드 미사용-,기타,자본 [member]|자본금,제 31 기,0,15,KRW
20220816001773,11011,2021,SCE,-표준계정코드 미사용-,기타,자본 [member]|지배기업소유주지분,제 31 기,834000000,15,KRW
20220816001773,11011,2021,SCE,ifrs-full_Equity,기말자본,연결재무제표 [member],제 31 기,65565149000000,16,KRW
20220816001773,11011,2021,SCE,ifrs-full_Equity,기말자본,자본 [member]|기타불입자본,제 31 기,6445296000000,16,KRW
20220816001773,11011,2021,SCE,ifrs-full_Equity,기말자본,자본 [member]|기타자본항목,제 31 기,721262000000,16,KRW
20220816001773,11011,2021,SCE,ifrs-full_Equity,기말자본,자본 [member]|비지배지분 [member],제 31 기,44316806000000,16,KRW
20220816001773,11011,2021,SCE,ifrs-full_Equity,기말자본,자본 [member]|이익잉여금,제 31 기,14065642000000,16,KRW
20220816001773,11011,2021,SCE,ifrs-full_Equity,기말자본,자본 [member]|자본금,제 31 기,16143000000,16,KRW
20220816001773,11011,2021,SCE,ifrs-full_Equity,기말자본,자본 [member]|지배기업소유주지분,제 31 기,21248343000000,16,KRW
20220316000886,11011,2021,BS,ifrs-full_CurrentAssets,유동자산,-,제 20 기,27487763000000,1,KRW
20220316000886,11011,2021,BS,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 20 기,6051516000000,2,KRW
20220316000886,11011,2021,BS,dart_ShortTermDepositsNotClassifiedAsCashEquivalents,금융기관예치금,-,제 20 기,146456000000,3,KRW
20220316000886,11011,2021,BS,dart_ShortTermTradeReceivable,매출채권,-,제 20 기,8166459000000,4,KRW
20220316000886,11011,2021,BS,ifrs-full_TradeAndOtherCurrentReceivables,기타수취채권,-,제 20 기,489056000000,5,KRW
20220316000886,11011,2021,BS,ifrs-full_OtherCurrentFinancialAssets,기타금융자산,-,제 20 기,18276000000,6,KRW
20220316000886,11011,2021,BS,ifrs-full_Inventories,재고자산,-,제 20 기,9754018000000,7,KRW
20220316000886,11011,2021,BS,ifrs-full_CurrentTaxAssets,당기법인세자산,-,제 20 기,179289000000,8,KRW
20220316000886,11011,2021,BS,-표준계정코드 미사용-,계약자산,-,제 20 기,612754000000,9,KRW
20220316000886,11011,2021,BS,dart_OtherCurrentAssets,기타유동자산,-,제 20 기,1889859000000,10,KRW
20220316000886,11011,2021,BS,ifrs-full_NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSaleOrAsHeldForDistributionToOwners,매각예정분류자산,-,제 20 기,180080000000,11,KRW
20220316000886,11011,2021,BS,ifrs-full_NoncurrentAssets,비유동자산,-,제 20 기,25993715000000,12,KRW
20220316000886,11011,2021,BS,dart_LongTermDepositsNotClassifiedAsCashEquivalents,장기금융기관예치금,-,제 20 기,58935000000,13,KRW
20220316000886,11011,2021,BS,dart_LongTermTradeReceivablesGross,장기매출채권,-,제 20 기,25078000000,14,KRW
20220316000886,11011,2021,BS,dart_LongTermTradeAndOtherNonCurrentReceivablesGross,장기기타수취채권,-,제 20 기,671903000000,15,KRW
20220316000886,11011,2021,BS,ifrs-full_OtherNoncurrentFinancialAssets,장기기타금융자산,-,제 20 기,223578000000,16,KRW
20220316000886,11011,2021,BS,ifrs-full_PropertyPlantAndEquipment,유형자산,-,제 20 기,14700784000000,17,KRW
20220316000886,11011,2021,BS,ifrs-full_IntangibleAssetsOtherThanGoodwill,무형자산,-,제 20 기,2443249000000,18,KRW
20220316000886,11011,2021,BS,ifrs-full_DeferredTaxAssets,이연법인세자산,-,제 20 기,2085710000000,19,KRW
20220316000886,11011,2021,BS,ifrs-full_InvestmentAccountedForUsingEquityMethod,관계기업 및 공동기업 투자,-,제 20 기,5149244000000,20,KRW
20220316000886,11011,2021,BS,ifrs-full_InvestmentProperty,투자부동산,-,제 20 기,370000000,21,KRW
20220316000886,11011,2021,BS,dart_DepositsForSeveranceInsurance,순확정급여자산,-,제 20 기,5779000000,22,KRW
20220316000886,11011,2021,BS,-표준계정코드 미사용-,계약자산,-,제 20 기,296712000000,23,KRW
20220316000886,11011,2021,BS,dart_OtherNonCurrentAssets,기타비유동자산,-,제 20 기,332373000000,24,KRW
20220316000886,11011,2021,BS,ifrs-full_Assets,자산총계,-,제 20 기,53481478000000,25,KRW
20220316000886,11011,2021,BS,ifrs-full_CurrentLiabilities,유동부채,-,제 20 기,23619899000000,27,KRW
20220316000886,11011,2021,BS,dart_ShortTermTradePayables,매입채무,-,제 20 기,8741937000000,28,KRW
20220316000886,11011,2021,BS,ifrs-full_ShorttermBorrowings,단기차입금,-,제 20 기,1895600000000,29,KRW
20220316000886,11011,2021,BS,ifrs-full_CurrentLeaseLiabilities,리스부채,-,제 20 기,292526000000,30,KRW
20220316000886,11011,2021,BS,ifrs-full_TradeAndOtherCurrentPayables,기타지급채무,-,제 20 기,4077421000000,31,KRW
20220316000886,11011,2021,BS,ifrs-full_OtherCurrentFinancialLiabilities,기타금융부채,-,제 20 기,8512000000,32,KRW
20220316000886,11011,2021,BS,ifrs-full_CurrentTaxLiabilities,당기법인세부채,-,제 20 기,394591000000,33,KRW
20220316000886,11011,2021,BS,ifrs-full_CurrentProvisions,충당부채,-,제 20 기,2609284000000,34,KRW
20220316000886,11011,2021,BS,-표준계정코드 미사용-,계약부채,-,제 20 기,1453996000000,35,KRW
20220316000886,11011,2021,BS,dart_OtherCurrentLiabilities,기타유동부채,-,제 20 기,4146032000000,36,KRW
20220316000886,11011,2021,BS,-표준계정코드 미사용-,매각예정분류부채,-,제 20 기,0,37,KRW
20220316000886,11011,2021,BS,ifrs-full_NoncurrentLiabilities,비유동부채,-,제 20 기,9763546000000,38,KRW
20220316000886,11011,2021,BS,dart_LongTermBorrowingsGross,장기차입금,-,제 20 기,8035953000000,39,KRW
20220316000886,11011,2021,BS,ifrs-full_NoncurrentLeaseLiabilities,리스부채,-,제 20 기,662896000000,40,KRW
20220316000886,11011,2021,BS,dart_LongTermTradeAndOtherNonCurrentPayables,기타지급채무,-,제 20 기,116330000000,41,KRW
20220316000886,11011,2021,BS,ifrs-full_OtherNoncurrentFinancialLiabilities,기타금융부채,-,제 20 기,59790000000,42,KRW
20220316000886,11011,2021,BS,ifrs-full_DeferredTaxLiabilities,이연법인세부채,-,제 20 기,37052000000,43,KRW
20220316000886,11011,2021,BS,dart_PostemploymentBenefitObligations,순확정급여부채,-,제 20 기,201878000000,44,KRW
20220316000886,11011,2021,BS,ifrs-full_NoncurrentProvisions,장기충당부채,-,제 20 기,373725000000,45,KRW
20220316000886,11011,2021,BS,-표준계정코드 미사용-,장기계약부채,-,제 20 기,47386000000,46,KRW
20220316000886,11011,2021,BS,dart_OtherNonCurrentLiabilities,기타비유동부채,-,제 20 기,228536000000,47,KRW
20220316000886,11011,2021,BS,ifrs-full_Liabilities,부채총계,-,제 20 기,33383445000000,48,KRW
20220316000886,11011,2021,BS,ifrs-full_EquityAttributableToOwnersOfParent,지배기업의 소유주지분,-,제 20 기,17230643000000,50,KRW
20220316000886,11011,2021,BS,ifrs-full_IssuedCapital,자본금,-,제 20 기,904169000000,51,KRW
20220316000886,11011,2021,BS,ifrs-full_SharePremium,주식발행초과금,-,제 20 기,3088179000000,52,KRW
20220316000886,11011,2021,BS,ifrs-full_RetainedEarnings,이익잉여금,-,제 20 기,14433587000000,53,KRW
20220316000886,11011,2021,BS,dart_OtherComprehensiveIncomeLossAccumulatedAmount,기타포괄손익누계액,-,제 20 기,-1118913000000,54,KRW
20220316000886,11011,2021,BS,-표준계정코드 미사용-,매각예정분류 기타포괄손익누계액,-,제 20 기,12299000000,55,KRW
20220316000886,11011,2021,BS,dart_ElementsOfOtherStockholdersEquity,기타자본구성요소,-,제 20 기,-88678000000,56,KRW
20220316000886,11011,2021,BS,ifrs-full_NoncontrollingInterests,비지배지분,-,제 20 기,2867390000000,57,KRW
20220316000886,11011,2021,BS,ifrs-full_Equity,자본총계,-,제 20 기,20098033000000,58,KRW
20220316000886,11011,2021,BS,ifrs-full_EquityAndLiabilities,부채와 자본 총계,-,제 20 기,53481478000000,59,KRW
20220316000886,11011,2021,IS,ifrs-full_Revenue,매출액,-,제 20 기,74721629000000,0,KRW
20220316000886,11011,2021,IS,ifrs-full_CostOfSales,매출원가,-,제 20 기,55848752000000,1,KRW
20220316000886,11011,2021,IS,ifrs-full_GrossProfit,매출총이익,-,제 20 기,18872877000000,2,KRW
20220316000886,11011,2021,IS,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,-,제 20 기,15009103000000,3,KRW
20220316000886,11011,2021,IS,-표준계정코드 미사용-,판매비,-,제 20 기,9180944000000,4,KRW
20220316000886,11011,2021,IS,-표준계정코드 미사용-,관리비,-,제 20 기,1423428000000,5,KRW
20220316000886,11011,2021,IS,-표준계정코드 미사용-,연구개발비,-,제 20 기,2095682000000,6,KRW
20220316000886,11011,2021,IS,-표준계정코드 미사용-,서비스비,-,제 20 기,2309049000000,7,KRW
20220316000886,11011,2021,IS,dart_OperatingIncomeLoss,영업이익(손실),-,제 20 기,3863774000000,8,KRW
20220316000886,11011,2021,IS,ifrs-full_FinanceIncome,금융수익,-,제 20 기,596156000000,9,KRW
20220316000886,11011,2021,IS,ifrs-full_FinanceCosts,금융비용,-,제 20 기,690401000000,10,KRW
20220316000886,11011,2021,IS,-표준계정코드 미사용-,지분법이익(손실),-,제 20 기,448881000000,11,KRW
20220316000886,11011,2021,IS,dart_OtherGains,기타영업외수익,-,제 20 기,1874069000000,12,KRW
20220316000886,11011,2021,IS,dart_OtherLosses,기타영업외비용,-,제 20 기,2549084000000,13,KRW
20220316000886,11011,2021,IS,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익(손실),-,제 20 기,3543395000000,14,KRW
20220316000886,11011,2021,IS,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용,-,제 20 기,978562000000,15,KRW
20220316000886,11011,2021,IS,-표준계정코드 미사용-,계속영업당기순이익(손실),-,제 20 기,2564833000000,16,KRW
20220316000886,11011,2021,IS,-표준계정코드 미사용-,중단영업당기순이익(손실),-,제 20 기,-1149861000000,17,KRW
20220316000886,11011,2021,IS,ifrs-full_ProfitLoss,당기순이익(손실),-,제 20 기,1414972000000,18,KRW
20220316000886,11011,2021,IS,ifrs-full_ProfitLossAttributableToOwnersOfParent,지배기업의 소유주지분,-,제 20 기,1031710000000,20,KRW
20220316000886,11011,2021,IS,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,비지배지분,-,제 20 기,383262000000,21,KRW
20220316000886,11011,2021,IS,-표준계정코드 미사용-,보통주기본주당이익(손실),-,제 20 기,5725,24,KRW
20220316000886,11011,2021,IS,-표준계정코드 미사용-,계속영업 보통주기본주당이익(손실),-,제 20 기,12104,25,KRW
20220316000886,11011,2021,IS,-표준계정코드 미사용-,중단영업 보통주기본주당이익(손실),-,제 20 기,-6379,26,KRW
20220316000886,11011,2021,IS,-표준계정코드 미사용-,우선주기본주당이익(손실),-,제 20 기,5775,27,KRW
20220316000886,11011,2021,IS,-표준계정코드 미사용-,계속영업 우선주기본주당이익(손실),-,제 20 기,12154,28,KRW
20220316000886,11011,2021,IS,-표준계정코드 미사용-,중단영업 우선주기본주당이익(손실),-,제 20 기,-6379,29,KRW
20220316000886,11011,2021,CIS,ifrs-full_ProfitLoss,당기순이익(손실),-,제 20 기,1414972000000,0,KRW
20220316000886,11011,2021,CIS,ifrs-full_OtherComprehensiveIncome,법인세비용차감후기타포괄이익(손실),-,제 20 기,904443000000,1,KRW
20220316000886,11011,2021,CIS,dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,순확정급여부채의 재측정요소,-,제 20 기,194000000,3,KRW
20220316000886,11011,2021,CIS,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillNotBeReclassifiedToProfitOrLossNetOfTax,관계기업의 재측정요소에 대한 지분,-,제 20 기,-61592000000,4,KRW
20220316000886,11011,2021,CIS,-표준계정코드 미사용-,기타포괄손익-공정가치 측정 금융자산,-,제 20 기,-15129000000,5,KRW
20220316000886,11011,2021,CIS,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax,관계기업 및 공동기업의 기타포괄손익(재측정요소 제외)에 대한 지분,-,제 20 기,256448000000,7,KRW
20220316000886,11011,2021,CIS,ifrs-full_GainsLossesOnCashFlowHedgesNetOfTax,현금흐름위험회피,-,제 20 기,66098000000,8,KRW
20220316000886,11011,2021,CIS,ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,해외사업장환산외환차이,-,제 20 기,658424000000,9,KRW
20220316000886,11011,2021,CIS,ifrs-full_ComprehensiveIncome,총포괄손익,-,제 20 기,2319415000000,10,KRW
20220316000886,11011,2021,CIS,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent,지배기업의 소유주지분,-,제 20 기,1888995000000,12,KRW
20220316000886,11011,2021,CIS,ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests,비지배지분,-,제 20 기,430420000000,13,KRW
20220316000886,11011,2021,CF,ifrs-full_CashFlowsFromUsedInOperatingActivities,영업활동으로 인한 현금흐름,-,제 20 기,2677382000000,0,KRW
20220316000886,11011,2021,CF,ifrs-full_OtherInflowsOutflowsOfCashClassifiedAsOperatingActivities,영업으로부터 창출된 현금,-,제 20 기,3585375000000,1,KRW
20220316000886,11011,2021,CF,ifrs-full_InterestReceivedClassifiedAsOperatingActivities,이자의 수취,-,제 20 기,82224000000,2,KRW
20220316000886,11011,2021,CF,ifrs-full_InterestPaidClassifiedAsOperatingActivities,이자의 지급,-,제 20 기,318512000000,3,KRW
20220316000886,11011,2021,CF,ifrs-full_DividendsReceivedClassifiedAsOperatingActivities,배당금의 수취,-,제 20 기,11532000000,4,KRW
20220316000886,11011,2021,CF,ifrs-full_IncomeTaxesPaidRefundClassifiedAsOperatingActivities,법인세의 납부(환),-,제 20 기,683237000000,5,KRW
20220316000886,11011,2021,CF,ifrs-full_CashFlowsFromUsedInInvestingActivities,투자활동으로 인한 현금흐름,-,제 20 기,-2465536000000,6,KRW
20220316000886,11011,2021,CF,dart_ProceedsFromSalesOfFinancialInstruments,금융기관예치금의 감소,-,제 20 기,8774000000,7,KRW
20220316000886,11011,2021,CF,dart_ProceedsFromSalesOfShortTermLoansAndReceivables,기타수취채권의 감소,-,제 20 기,89576000000,8,KRW
20220316000886,11011,2021,CF,dart_ProceedsFromSalesOfOtherFinancialAssets,기타금융자산의 회수 및 처분,-,제 20 기,75836000000,9,KRW
20220316000886,11011,2021,CF,ifrs-full_ProceedsFromSalesOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,유형자산의 처분,-,제 20 기,311431000000,10,KRW
20220316000886,11011,2021,CF,ifrs-full_ProceedsFromSalesOfIntangibleAssetsClassifiedAsInvestingActivities,무형자산의 처분,-,제 20 기,12695000000,11,KRW
20220316000886,11011,2021,CF,-표준계정코드 미사용-,관계기업 및 공동기업 투자의 회수 및 처분,-,제 20 기,0,12,KRW
20220316000886,11011,2021,CF,dart_ProceedsFromSalesOfInvestmentProperty,투자부동산의 처분,-,제 20 기,0,13,KRW
20220316000886,11011,2021,CF,-표준계정코드 미사용-,매각예정분류자산의 처분,-,제 20 기,96113000000,14,KRW
20220316000886,11011,2021,CF,-표준계정코드 미사용-,사업양도,-,제 20 기,568676000000,15,KRW
20220316000886,11011,2021,CF,dart_PurchaseOfFinancialInstruments,금융기관예치금의 증가,-,제 20 기,5950000000,16,KRW
20220316000886,11011,2021,CF,dart_PurchaseOfLoansAndReceivables,기타수취채권의 증가,-,제 20 기,128372000000,17,KRW
20220316000886,11011,2021,CF,dart_PurchaseOfOtherFinancialAssets,기타금융자산의 취득,-,제 20 기,92665000000,18,KRW
20220316000886,11011,2021,CF,ifrs-full_PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,유형자산의 취득,-,제 20 기,2648065000000,19,KRW
20220316000886,11011,2021,CF,ifrs-full_PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities,무형자산의 취득,-,제 20 기,611026000000,20,KRW
20220316000886,11011,2021,CF,dart_PurchaseOfInvestmentsAccountedForUsingEquityMethod,관계기업 및 공동기업 투자의 취득,-,제 20 기,38169000000,21,KRW
20220316000886,11011,2021,CF,-표준계정코드 미사용-,사업결합,-,제 20 기,-104390000000,22,KRW
20220316000886,11011,2021,CF,ifrs-full_CashFlowsFromUsedInFinancingActivities,재무활동으로 인한 현금흐름,-,제 20 기,-282268000000,23,KRW
20220316000886,11011,2021,CF,ifrs-full_ProceedsFromBorrowingsClassifiedAsFinancingActivities,차입금의 증가,-,제 20 기,1387368000000,24,KRW
20220316000886,11011,2021,CF,-표준계정코드 미사용-,비지배지분과의 거래,-,제 20 기,472960000000,25,KRW
20220316000886,11011,2021,CF,ifrs-full_RepaymentsOfBorrowingsClassifiedAsFinancingActivities,차입금의 상환,-,제 20 기,1543349000000,26,KRW
20220316000886,11011,2021,CF,-표준계정코드 미사용-,배당금의 지급,-,제 20 기,308015000000,27,KRW
20220316000886,11011,2021,CF,ifrs-full_PaymentsOfFinanceLeaseLiabilitiesClassifiedAsFinancingActivities,리스부채의 상환,-,제 20 기,291232000000,28,KRW
20220316000886,11011,2021,CF,ifrs-full_EffectOfExchangeRateChangesOnCashAndCashEquivalents,현금및현금성자산에 대한 환율변동효과,-,제 20 기,230414000000,29,KRW
20220316000886,11011,2021,CF,ifrs-full_IncreaseDecreaseInCashAndCashEquivalents,현금및현금성자산의 증가(감소),-,제 20 기,159992000000,30,KRW
20220316000886,11011,2021,CF,-표준계정코드 미사용-,기초의 매각예정분류자산으로 분류된 현금및현금성자산,-,제 20 기,53586000000,31,KRW
20220316000886,11011,2021,CF,dart_CashAndCashEquivalentsAtBeginningOfPeriodCf,기초의 현금및현금성자산,-,제 20 기,5896309000000,32,KRW
20220316000886,11011,2021,CF,-표준계정코드 미사용-,매각예정분류자산으로 분류된 현금및현금성자산,-,제 20 기,-58371000000,33,KRW
20220316000886,11011,2021,CF,dart_CashAndCashEquivalentsAtEndOfPeriodCf,기말의 현금및현금성자산,-,제 20 기,6051516000000,34,KRW
20220316000886,11011,2021,SCE,dart_EquityAtBeginningOfPeriod,기초자본,연결재무제표 [member],제 20 기,17542125000000,1,KRW
20220316000886,11011,2021,SCE,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|비지배지분 [member],제 20 기,2104625000000,1,KRW
20220316000886,11011,2021,SCE,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|지배기업의 소유주지분,제 20 기,15437500000000,1,KRW
20220316000886,11011,2021,SCE,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|지배기업의 소유주지분|기타자본구성요소 [member],제 20 기,-209764000000,1,KRW
20220316000886,11011,2021,SCE,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|지배기업의 소유주지분|기타포괄손익누계액 [member],제 20 기,-1994842000000,1,KRW
20220316000886,11011,2021,SCE,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|지배기업의 소유주지분|매각예정분류 기타포괄손익누계액,제 20 기,-3079000000,1,KRW
20220316000886,11011,2021,SCE,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|지배기업의 소유주지분|이익잉여금 [member],제 20 기,13652837000000,1,KRW
20220316000886,11011,2021,SCE,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|지배기업의 소유주지분|자본금 [member],제 20 기,904169000000,1,KRW
20220316000886,11011,2021,SCE,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|지배기업의 소유주지분|주식발행초과금,제 20 기,3088179000000,1,KRW
